name,price,location,sold,link,date
MSI GF63 THIN 9SCSR - i5-9300H 8GB 256GB SSD GTX1650 Ti Max-Q 4GB W10,11.499.000,Jakarta Barat,21,https://www.tokopedia.com/spacetech/msi-gf63-thin-9scsr-i5-9300h-8gb-256gb-ssd-gtx1650-ti-max-q-4gb-w10-883id-black?whid=0,15-01-2021
MSI GF63 i5 9300 8GB 256ssd GTX1650Ti 4GB W10 15.6FHD BLACK,11.099.000,Jakarta Utara,6,https://www.tokopedia.com/prostorecomputer/msi-gf63-i5-9300-8gb-256ssd-gtx1650ti-4gb-w10-15-6fhd-black?whid=0,15-01-2021
MSI GF63 i7 9750 8GB 512ssd GTX1650Ti 4GB W10 15.6FHD BLACK,12.849.000,Jakarta Utara,13,https://www.tokopedia.com/prostorecomputer/msi-gf63-i7-9750-8gb-512ssd-gtx1650ti-4gb-w10-15-6fhd-black?whid=0,15-01-2021
"MSI GF63-9SCSR-882 I7-9750H 8GB 512GB GTX1650Ti 4GB 15.6"" FHD IPS W10",13.099.000,Jakarta Pusat,9,https://www.tokopedia.com/collinsofficial/msi-gf63-9scsr-882-i7-9750h-8gb-512gb-gtx1650ti-4gb-15-6-fhd-ips-w10?whid=0,15-01-2021
MSI GF63 9SCSR Core i7-9750H 8GB 512GB SSD GTX 1650Ti 9S7-16R412-882,12.903.000,Jakarta Pusat,10,https://www.tokopedia.com/agusidstoreapple/msi-gf63-9scsr-core-i7-9750h-8gb-512gb-ssd-gtx-1650ti-9s7-16r412-882-non-bundling?whid=0,15-01-2021
HP Pavilion Gaming 15 DK1064TX I5-10300H 8GB 512GB RTX 2060 6GB 144Hz,15.598.000,Jakarta Pusat,1,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6AeRoAjO6_JDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUsthbm-7q3OBUsthosJFosKfo_UNbm-srcHi6s1OHmFiy3zwrfo5rM1i6sU76ZddHA1NHsHR6A1F6_Jpbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAoAovuJ7a_BzCH7Y1__-6uJJp_OzoHjB2PfBgHO-N3Ao6QVByZM2xe7jfZ32CP1Nk3_-6qBja_M2gHjNk3_-6qBja_SB-r7BWPchB3czfyfOZgMHa_SgsQuu2_fB-P7B2PfBiQ_BO3_-uq1Y2Z9BqQu-D3jPgHjY_HIxqz7j7_VzZq1O1Z9zguJ-D_3jFoJOW1_-guJg0_OPZqJN9_3BHe72fyfODQMV9o3gqzOgR3A-Dq7BkQfBoe7BpZ37N83V9gICiQABRyf7Nqfz9_sCyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D692xzpBR3A-Dq7BkQfBoe7BpZ3NcHu2yZsuyHO-t3sooq1Y2ZSooQ9xfgAod6c-JzSoiHfedgjPR8BxE19PozcP2_JoG8Bja69BqusB2yf7NHfHau3Bvq1BN_M2zP1Nk1_V6zJ1F_uzooJO1u_-6q1BpZ3N6qMUpZMhyH7ND3uxGqMVAZ_g-qjjF_OH7oJOJu_uoqj7p_7zuP7Y1z92-QsnYUiFiP9oBrBY2gmUEUsnibm-pg9opq3YX9fBjUsti6IP_esgxb3JRb3xHrOBF8Ao1zBxprjVWg34fPfVJg7WC_Jgk1JHR_VgdoICs8BCG1OY-PAB2P3o281WJzI2ge9UWrMzmgOz9qsosZ929qjW-8uYNQJVbZcgzZ7zXPSBIuIC2ru2kHReaH7Oqqpg7gu2uHcOm6JUFe3HpZMOf1pUibm-xQcri6i-0g9BRQR-j9Rz59RCaQfzOyRzwgcuMy9uDPmUDUMNOQ3-BrBY5gBYxgIHi6sKDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pUNoaFp6AeRbAeFHAxPbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiyfhOrRzBrBY2gVYfHiUEHs1fHpHDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUseFHAKibmUp6_KaUiFiHpjFHiUDUsHNHAHibmUp6_KfUBOY?management_type=1&page=2&t=desktop&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fchocoapple%2Fhp-pavilion-gaming-15-dk1064tx-i5-10300h-8gb-512gb-rtx-2060-6gb-144hz%3Fsrc%3Dtopads&is_search=1&keywords=msi+gf63&src=search&ob=23,15-01-2021
PC GAMING | i5-9400f | RTX 2060 AMP! | SSD | 8GB | RENDER DESIGN (NM) - RTX2060,11.730.500,Jakarta Utara,22,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEoAy7osrpHsJDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstabm-7q3OBUsthosJFosKfo_UNbm-srcHi6seFHmFiy3zwrfo5rM1i6sUfoZddHpnR6_jNoAJpH_1fbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1NAoIPvzJ1a_92-HjN1_9P6qjuN_32uq1hAZM2jZJ2Myp-3qcoW_MY-qMY2_3j7HJNJ1_C6zVJF_jzzHJNJ1_C6zVJaZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32Cq1hAZSuiHsuk3Bo-ojBkZMOqzOg03M2go1h1zMWgqMP7_jP-8JO2H3xozOuN_VzS8u2J3MxouOJO3jPVHuBNZ9o-Q_BNyuPjrc-D63Wq3J-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7-Nys-ZHujp1MgxuOV2_fB-P7B2PfBiH72F3s-DPuKp_MYiH7-MyuPzq1Y2Z9P-q9P2yOx3QcoXQcgjz7gXyRB-ojBWPRBizpjpgjxdr7O98Igj81BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjjO_3j7HJNJ_9Pvzcod_32-HjYJ3_o-q9P2yp-6PMoWuMgsHBgtyfO6Q7BkQfBoqBjh_c2S8jOJypuvucDF_uzo8JN133BM1_7YUiFiP9oBrBY2gmUEUsnibm-pg9opq3YX9fBjUsti6IP_esgxb3JRb3xHrOBF8Ao1zBxprjVWg34fPfVJg7WC_Jgk1JHR_VgdoICs8BCG1OY-PAB2P3o281WJzI2ge9UWrMzmgOz9qsosZ929qjW-8uYNQJVbZcgzZ7zXPSBIuIC2ru2kHReaH7Oqqpg7gu2uHcOm6JUFe3HpZMOf1pUibm-xQcri6i-0g9BRQR-j9Rz59RCaQfzOyRzwgcuMy9uDPmUDUMNOQ3-BrBY5gBYxgIHi6sKDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pUNoaFp6AeRbAeFHABPbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiyfhOrRzBrBY2gVYfHiUEHsJfo_1DUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUseFHAKibmUp6_KaUiFiHpjFHiUDUsHNHAHibmUp6_KfUBOY?r=https%3A%2F%2Fwww.tokopedia.com%2Fimbapc%2Fpc-gaming-i5-9400f-rtx-2060-amp-ssd-8gb-render-design-nm-rtx2060%3Fsrc%3Dtopads&dv=desktop&t=desktop&keywords=msi+gf63&is_search=1&page=2&ob=23&src=search&management_type=1,15-01-2021
PC Gaming | Intel Core i9-10980XE / ASUS X299 / RTX 3080 / 128GB DDR4,83.800.000,Jakarta Timur,1,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEopnOosHRoAjDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstpbm-7q3OBUsthosJFosKfo_UNbm-srcHi6seFHmFiy3zwrfo5rM1i6sU76ZdF6Anh6AyOo_rRosedoZFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z_CHqjJ7_uzg8jOk3_Vo8jJa_uz-81N_Z9o-Q9zDguxjPMoW1MgsHjNfyfOuq1Y2Z9P-q9P2yM7NPujau3Bvq1BN3MOZQV2I3_-v1pCd3jP-oJh11MBouJB73uzmQJO2HAzoQuJa3uzcq7Y91Mx6u7O2_JoGPMoWQcNxupuM3jP3POKaQcW-qMY2_1o-r7BW69BxufzFyMFNPfoW63Wju7dF3A-Dq7BkQfBoe7BpZ37N83V9gICiQABEy1rNPOKaQcW-qMY2_1o-r7BXzsVq3JtO3AoZqVtp_3Bvq12p_3OdPMep8AxizJgpysosq1hAZS2gHsBN3ByNq3oW6_osHBu2_fB-81NEqRu6zcrh_32zoJNke_-oqjuN_7zuq1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-81NJqRuozcPR_uzSHjN1u_o68BjF_7zuq3gzv_7ibm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6iUdPOomoMJWy_rWqJhp39CdHOzc3Ioae3OBQpgRy1zSZ7VHzM2eepPHuSK7rcoE1J2_97B763BOyfBNZ7zJ8BBCriOagJ-SuVPkHfo-8BPkZ7BN9RBDe1WUgBVbzcNf81P1rcBh3MtpPAUp_u20oSzB3B1FQ1UdesCCypoGQ9g_HiUDUMVDgaUEUMWB89P5rMzwPcYwrI-5gIusPVYjg3gxP3h7UiFiQSuWyMua9fYM9fVjraUE6mFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QHsjRbAHdoArDoAnF6u7DUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUsthHAjOoZFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDioAnF6mUDUsHN6AUibmUp6_naUiFiHpjFHaUDUsHN6Ayi997?r=https%3A%2F%2Fwww.tokopedia.com%2Fonelinegamepc%2Fpc-gaming-intel-core-i9-10980xe-asus-x299-rtx-3080-128gb-ddr4%3Fsrc%3Dtopads&management_type=2&t=desktop&keywords=msi+gf63&page=2&ob=23&dv=desktop&src=search&is_search=1,15-01-2021
PC GAMING | I5-9400f | GTX 1650 AMP! |8GB| SSD | GAMING DESIGN PC (NP) - GTX1650,7.837.500,Jakarta Utara,48,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEoAy7osrpHAKDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUst7bm-7q3OBUsthosJFosKfo_UNbm-srcHi6seFHmFiy3zwrfo5rM1i6sUfHadRH_rOosrFopH7HsnObm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1N_oIxoqMPN_1zu8JOkgRBozVud_32Sq1hAZM2jZJ2Myp-3qcoW_MY-qMY2_uH781B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qj2W3jP3qO2k3_uHuJg0332SPJNIZ9xoq_Vt_1Pu81h1gRBqzV2t_uPzou2Iz_Vg81BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9PNyjrNHfgU8IoouRxfgIB-r7BX_M2iH72D3A-G83UpgI2q17jfZ32-o1Y_oIB6uJOd_32-oJNJgpzo8MoNZ3BRq3Ha_SgsQugMyp-3qcoW_MY-qMY2_32g8jhkyRx68B1a_S2CH7OE19BozVu2gBJYvZUDUSupg9-wq3ei6iUFUiFirfuprfB5QBY2gmUEUsxR17UfyZOxoaOt_IogrIKpuJgyrR-CQ3u5oSPxzcPbe1hcqBCAo7h38AzFyR2eZBowZ9eNq9usq9BbzJzE31Vab9-jeMP1uftpy7BEuf2bZ9Bw83hCZ7xM11WJQSgNzOzFq9Vqqso7Hsoo3MDfPcuqu_CWesxmHJVsH72WPBHaUiFiy3hSUstiqfuNPfYagVY7QOYFrMYjP3o79fzBgMVOQIeibm-XP3Oig9-wQfgwy3zpUstdbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDa6_rDHpK7oaF7HAnN9ZFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6sUhos1Obm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aU7HAndUiFiHpjdHiUDUsHNHAUibmUp6_npUiFiHpjdoi-Pwe?ob=23&management_type=1&keywords=msi+gf63&r=https%3A%2F%2Fwww.tokopedia.com%2Fimbapc%2Fpc-gaming-i5-9400f-gtx-1650-amp-8gb-ssd-gaming-design-pc-np-gtx1650%3Fsrc%3Dtopads&src=search&is_search=1&page=2&t=desktop&dv=desktop,15-01-2021
PC GAMING | Intel Core i5-9400F | 16GB | RTX 2060 SUPER | 240SSD | 1TB,15.715.000,Jakarta Timur,3,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEo_1RoAJRH_JDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstObm-7q3OBUsthosJFosKfo_UNbm-srcHi6seFHmFiy3zwrfo5rM1i6sU7oadposJhopjRH_e7opJDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1jh_c2-HjOEz_V68MrO_jzs8jNkgpCoq1BpZ3O7QcuygIgsQu-Myp-6PMoWu3Bvq1BRZ3BRq3-W69ugHBu2_fB-8u2W1MhqzOja_OHF8V2IZ_zHuV-2_uz-PVB1eMhoq_n7_3OzHBB1zMWvuO-t_BPoq1hAZSgsQ3hXyurOgB2IuSPyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D69PsQ_B0gVP6HVKaQcW-qMY2_1o-r7BW69BxufzFyMFN8MVI69PyHMh0Z325q1OAZ9o-Qjyh3BxGouKp1MxqH7O2_fBGr7OW8IgjHRKdyjzcrfUpyfBHe72E3_UN8u2363BsQ_jpyp-uq1Y2Z9B68MoO_M2zHJOE19xouJVE_92SP7Y_Z9o-QjNkysoGQVKp_Mhg3J2ky1o-ojBkZ_C68_zE_M2V8JNEqpoouVJF_S2Vq3gzv_7ibm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6iUdPOomoMJWy_rWqJhp39CdHOzc3Ioae3OBQpgRy1zSZ7VHzM2eepPHuSK7rcoE1J2_97B763BOyfBNZ7zJ8BBCriOagJ-SuVPkHfo-8BPkZ7BN9RBDe1WUgBVbzcNf81P1rcBh3MtpPAUp_u20oSzB3B1FQ1UdesCCypoGQ9g_HiUDUMVDgaUEUMWB89P5rMzwPcYwrI-5gIusPVYjg3gxP3h7UiFiQSuWyMua9fYM9fVjraUE6mFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QHsjRbAHdoArDoAnF6u7DUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUsthHAjOoZFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDioAnF6mUDUsHN6AUibmUp6_naUiFiHpjFHaUDUsHN6Ayi997?keywords=msi+gf63&src=search&is_search=1&t=desktop&ob=23&page=2&management_type=2&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fonelinegamepc%2Fpc-gaming-intel-core-i5-9400f-16gb-rtx-2060-super-240ssd-1tb%3Fsrc%3Dtopads,15-01-2021
MSI GF63 i5 9300 8GB 256ssd GTX1650 4GB W10 15.6FHD BLK,10.749.000,Bekasi,1,https://www.tokopedia.com/bekasinotebook/msi-gf63-i5-9300-8gb-256ssd-gtx1650-4gb-w10-15-6fhd-blk?whid=0,15-01-2021
LAPTOP GAMING MSI GF63 I5-9300H 8GB 256GB SSD GTX1650TI WIN10 BLACK,11.415.000,Jakarta Selatan,1,https://www.tokopedia.com/bestofselleramba/laptop-gaming-msi-gf63-i5-9300h-8gb-256gb-ssd-gtx1650ti-win10-black?whid=0,15-01-2021
NEW MSI GF63 THIN 9SCSR-883ID Gaming NoteBook,11.499.000,Medan,2,https://www.tokopedia.com/itgarageid/new-msi-gf63-thin-9scsr-883id-gaming-notebook?whid=0,15-01-2021
LAPTOP MSI GF63 9SCSR [9S7-16R412-883] i5-9300H 8GB 256GB GTX1650Ti 4G,11.499.000,Makassar,1,https://www.tokopedia.com/best-buyit/laptop-msi-gf63-9scsr-9s7-16r412-883-i5-9300h-8gb-256gb-gtx1650ti-4g?whid=0,15-01-2021
MSI GF63 9SCSR 882ID i7-9750H 8GB 512GB SSD GTX1650Ti 4G 15.6 FHD W10,13.200.000,Malang,1,https://www.tokopedia.com/kharismakencana/msi-gf63-9scsr-882id-i7-9750h-8gb-512gb-ssd-gtx1650ti-4g-15-6-fhd-w10?whid=0,15-01-2021
MSI GF63 9RCX I5-9300H 8/256SSD GTX1050 4GB SLiM !!,10.997.000,Jakarta Utara,2,https://www.tokopedia.com/orka/msi-gf63-9rcx-i5-9300h-8-256ssd-gtx1050-4gb-slim?whid=0,15-01-2021
"GAMING MSI GF63 9SCXR.838 i5 9300 8GB 256ssd GTX1650 4GB W10 15"" RDT1",10.749.000,Depok,1,https://www.tokopedia.com/depoklaptop/gaming-msi-gf63-9scxr-838-i5-9300-8gb-256ssd-gtx1650-4gb-w10-15-rdt1?whid=0,15-01-2021
Laptop MSI GF63 9SCSR.882 i7 9750H 8GB 512s GTX1650Ti 4GB Win1015.6FHD,12.849.000,Jakarta Pusat,3,https://www.tokopedia.com/royallcom/laptop-msi-gf63-9scsr-882-i7-9750h-8gb-512s-gtx1650ti-4gb-win1015-6fhd?whid=0,15-01-2021
MSI GAMING GF63 9SCXR-838 Intel i5-9300H 8GB 256GB GTX1650 4GB W10,10.999.000,Surabaya,1,https://www.tokopedia.com/dutasarana168/msi-gaming-gf63-9scxr-838-intel-i5-9300h-8gb-256gb-gtx1650-4gb-w10?whid=0,15-01-2021
MSI GAMING GF63 I7 9750 16GB 1TB 512GB GTX 1650 TI W10,15.951.000,Jakarta Utara,9,https://www.tokopedia.com/orka/msi-gaming-gf63-i7-9750-16gb-1tb-512gb-gtx-1650-ti-w10?whid=0,15-01-2021
